#wl     HI_0   HI_1
1147.476  0.9970  0.9986
1147.536  0.9970  0.9986
1147.595  0.9970  0.9986
1147.655  0.9970  0.9986
1147.715  0.9970  0.9986
1147.775  0.9970  0.9986
1147.835  0.9969  0.9986
1147.895  0.9969  0.9986
1147.954  0.9969  0.9986
1148.014  0.9969  0.9986
1148.074  0.9969  0.9986
1148.134  0.9969  0.9986
1148.194  0.9969  0.9986
1148.253  0.9969  0.9986
1148.313  0.9969  0.9986
1148.373  0.9969  0.9986
1148.433  0.9969  0.9986
1148.493  0.9969  0.9986
1148.553  0.9969  0.9986
1148.612  0.9969  0.9985
1148.672  0.9969  0.9985
1148.732  0.9969  0.9985
1148.792  0.9969  0.9985
1148.852  0.9968  0.9985
1148.911  0.9968  0.9985
1148.971  0.9968  0.9985
1149.031  0.9968  0.9985
1149.091  0.9968  0.9985
1149.151  0.9968  0.9985
1149.211  0.9968  0.9985
1149.270  0.9968  0.9985
1149.330  0.9968  0.9985
1149.390  0.9968  0.9985
1149.450  0.9968  0.9985
1149.510  0.9968  0.9985
1149.569  0.9968  0.9985
1149.629  0.9968  0.9985
1149.689  0.9968  0.9985
1149.749  0.9968  0.9985
1149.809  0.9968  0.9985
1149.869  0.9967  0.9985
1149.928  0.9967  0.9985
1149.988  0.9967  0.9985
1150.048  0.9967  0.9985
1150.108  0.9967  0.9985
1150.168  0.9967  0.9985
1150.228  0.9967  0.9985
1150.287  0.9967  0.9985
1150.347  0.9967  0.9985
1150.407  0.9967  0.9985
1150.467  0.9967  0.9985
1150.527  0.9967  0.9985
1150.586  0.9967  0.9985
1150.646  0.9967  0.9985
1150.706  0.9967  0.9985
1150.766  0.9966  0.9984
1150.826  0.9966  0.9984
1150.885  0.9966  0.9984
1150.945  0.9966  0.9984
1151.005  0.9966  0.9984
1151.065  0.9966  0.9984
1151.125  0.9966  0.9984
1151.185  0.9966  0.9984
1151.245  0.9966  0.9984
1151.304  0.9966  0.9984
1151.364  0.9966  0.9984
1151.424  0.9966  0.9984
1151.484  0.9966  0.9984
1151.544  0.9966  0.9984
1151.603  0.9966  0.9984
1151.663  0.9965  0.9984
1151.723  0.9965  0.9984
1151.783  0.9965  0.9984
1151.843  0.9965  0.9984
1151.902  0.9965  0.9984
1151.962  0.9965  0.9984
1152.022  0.9965  0.9984
1152.082  0.9965  0.9984
1152.142  0.9965  0.9984
1152.202  0.9965  0.9984
1152.261  0.9965  0.9984
1152.321  0.9965  0.9984
1152.381  0.9965  0.9984
1152.441  0.9965  0.9984
1152.501  0.9965  0.9984
1152.561  0.9964  0.9984
1152.620  0.9964  0.9984
1152.680  0.9964  0.9983
1152.740  0.9964  0.9983
1152.800  0.9964  0.9983
1152.860  0.9964  0.9983
1152.919  0.9964  0.9983
1152.979  0.9964  0.9983
1153.039  0.9964  0.9983
1153.099  0.9964  0.9983
1153.159  0.9964  0.9983
1153.219  0.9964  0.9983
1153.278  0.9964  0.9983
1153.338  0.9964  0.9983
1153.398  0.9963  0.9983
1153.458  0.9963  0.9983
1153.518  0.9963  0.9983
1153.577  0.9963  0.9983
1153.637  0.9963  0.9983
1153.697  0.9963  0.9983
1153.757  0.9963  0.9983
1153.817  0.9963  0.9983
1153.877  0.9963  0.9983
1153.936  0.9963  0.9983
1153.996  0.9963  0.9983
1154.056  0.9963  0.9983
1154.116  0.9963  0.9983
1154.176  0.9962  0.9983
1154.235  0.9962  0.9983
1154.295  0.9962  0.9983
1154.355  0.9962  0.9983
1154.415  0.9962  0.9983
1154.475  0.9962  0.9982
1154.535  0.9962  0.9982
1154.594  0.9962  0.9982
1154.654  0.9962  0.9982
1154.714  0.9962  0.9982
1154.774  0.9962  0.9982
1154.834  0.9962  0.9982
1154.893  0.9962  0.9982
1154.953  0.9961  0.9982
1155.013  0.9961  0.9982
1155.073  0.9961  0.9982
1155.133  0.9961  0.9982
1155.193  0.9961  0.9982
1155.252  0.9961  0.9982
1155.312  0.9961  0.9982
1155.372  0.9961  0.9982
1155.432  0.9961  0.9982
1155.492  0.9961  0.9982
1155.552  0.9961  0.9982
1155.611  0.9961  0.9982
1155.671  0.9960  0.9982
1155.731  0.9960  0.9982
1155.791  0.9960  0.9982
1155.851  0.9960  0.9982
1155.910  0.9960  0.9982
1155.970  0.9960  0.9982
1156.030  0.9960  0.9982
1156.090  0.9960  0.9981
1156.150  0.9960  0.9981
1156.209  0.9960  0.9981
1156.269  0.9960  0.9981
1156.329  0.9960  0.9981
1156.389  0.9959  0.9981
1156.449  0.9959  0.9981
1156.509  0.9959  0.9981
1156.568  0.9959  0.9981
1156.628  0.9959  0.9981
1156.688  0.9959  0.9981
1156.748  0.9959  0.9981
1156.808  0.9959  0.9981
1156.868  0.9959  0.9981
1156.927  0.9959  0.9981
1156.987  0.9959  0.9981
1157.047  0.9958  0.9981
1157.107  0.9958  0.9981
1157.167  0.9958  0.9981
1157.226  0.9958  0.9981
1157.286  0.9958  0.9981
1157.346  0.9958  0.9981
1157.406  0.9958  0.9981
1157.466  0.9958  0.9981
1157.526  0.9958  0.9981
1157.585  0.9958  0.9981
1157.645  0.9958  0.9980
1157.705  0.9958  0.9980
1157.765  0.9957  0.9980
1157.825  0.9957  0.9980
1157.885  0.9957  0.9980
1157.944  0.9957  0.9980
1158.004  0.9957  0.9980
1158.064  0.9957  0.9980
1158.124  0.9957  0.9980
1158.184  0.9957  0.9980
1158.243  0.9957  0.9980
1158.303  0.9957  0.9980
1158.363  0.9956  0.9980
1158.423  0.9956  0.9980
1158.483  0.9956  0.9980
1158.542  0.9956  0.9980
1158.602  0.9956  0.9980
1158.662  0.9956  0.9980
1158.722  0.9956  0.9980
1158.782  0.9956  0.9980
1158.842  0.9956  0.9980
1158.901  0.9956  0.9980
1158.961  0.9956  0.9980
1159.021  0.9955  0.9979
1159.081  0.9955  0.9979
1159.141  0.9955  0.9979
1159.201  0.9955  0.9979
1159.260  0.9955  0.9979
1159.320  0.9955  0.9979
1159.380  0.9955  0.9979
1159.440  0.9955  0.9979
1159.500  0.9955  0.9979
1159.559  0.9955  0.9979
1159.619  0.9954  0.9979
1159.679  0.9954  0.9979
1159.739  0.9954  0.9979
1159.799  0.9954  0.9979
1159.859  0.9954  0.9979
1159.918  0.9954  0.9979
1159.978  0.9954  0.9979
1160.038  0.9954  0.9979
1160.098  0.9954  0.9979
1160.158  0.9953  0.9979
1160.217  0.9953  0.9979
1160.277  0.9953  0.9979
1160.337  0.9953  0.9978
1160.397  0.9953  0.9978
1160.457  0.9953  0.9978
1160.517  0.9953  0.9978
1160.576  0.9953  0.9978
1160.636  0.9953  0.9978
1160.696  0.9953  0.9978
1160.756  0.9952  0.9978
1160.816  0.9952  0.9978
1160.875  0.9952  0.9978
1160.935  0.9952  0.9978
1160.995  0.9952  0.9978
1161.055  0.9952  0.9978
1161.115  0.9952  0.9978
1161.175  0.9952  0.9978
1161.234  0.9952  0.9978
1161.294  0.9951  0.9978
1161.354  0.9951  0.9978
1161.414  0.9951  0.9978
1161.474  0.9951  0.9978
1161.533  0.9951  0.9978
1161.593  0.9951  0.9977
1161.653  0.9951  0.9977
1161.713  0.9951  0.9977
1161.773  0.9951  0.9977
1161.833  0.9950  0.9977
1161.892  0.9950  0.9977
1161.952  0.9950  0.9977
1162.012  0.9950  0.9977
1162.072  0.9950  0.9977
1162.132  0.9950  0.9977
1162.192  0.9950  0.9977
1162.251  0.9950  0.9977
1162.311  0.9949  0.9977
1162.371  0.9949  0.9977
1162.431  0.9949  0.9977
1162.491  0.9949  0.9977
1162.550  0.9949  0.9977
1162.610  0.9949  0.9977
1162.670  0.9949  0.9977
1162.730  0.9949  0.9976
1162.790  0.9949  0.9976
1162.849  0.9948  0.9976
1162.909  0.9948  0.9976
1162.969  0.9948  0.9976
1163.029  0.9948  0.9976
1163.089  0.9948  0.9976
1163.149  0.9948  0.9976
1163.208  0.9948  0.9976
1163.268  0.9948  0.9976
1163.328  0.9947  0.9976
1163.388  0.9947  0.9976
1163.448  0.9947  0.9976
1163.508  0.9947  0.9976
1163.567  0.9947  0.9976
1163.627  0.9947  0.9976
1163.687  0.9947  0.9976
1163.747  0.9947  0.9976
1163.807  0.9946  0.9975
1163.866  0.9946  0.9975
1163.926  0.9946  0.9975
1163.986  0.9946  0.9975
1164.046  0.9946  0.9975
1164.106  0.9946  0.9975
1164.166  0.9946  0.9975
1164.225  0.9945  0.9975
1164.285  0.9945  0.9975
1164.345  0.9945  0.9975
1164.405  0.9945  0.9975
1164.465  0.9945  0.9975
1164.525  0.9945  0.9975
1164.584  0.9945  0.9975
1164.644  0.9945  0.9975
1164.704  0.9944  0.9975
1164.764  0.9944  0.9975
1164.824  0.9944  0.9974
1164.883  0.9944  0.9974
1164.943  0.9944  0.9974
1165.003  0.9944  0.9974
1165.063  0.9944  0.9974
1165.123  0.9943  0.9974
1165.182  0.9943  0.9974
1165.242  0.9943  0.9974
1165.302  0.9943  0.9974
1165.362  0.9943  0.9974
1165.422  0.9943  0.9974
1165.482  0.9943  0.9974
1165.541  0.9942  0.9974
1165.601  0.9942  0.9974
1165.661  0.9942  0.9974
1165.721  0.9942  0.9974
1165.781  0.9942  0.9973
1165.841  0.9942  0.9973
1165.900  0.9942  0.9973
1165.960  0.9941  0.9973
1166.020  0.9941  0.9973
1166.080  0.9941  0.9973
1166.140  0.9941  0.9973
1166.199  0.9941  0.9973
1166.259  0.9941  0.9973
1166.319  0.9941  0.9973
1166.379  0.9940  0.9973
1166.439  0.9940  0.9973
1166.499  0.9940  0.9973
1166.558  0.9940  0.9973
1166.618  0.9940  0.9973
1166.678  0.9940  0.9972
1166.738  0.9939  0.9972
1166.798  0.9939  0.9972
1166.857  0.9939  0.9972
1166.917  0.9939  0.9972
1166.977  0.9939  0.9972
1167.037  0.9939  0.9972
1167.097  0.9939  0.9972
1167.157  0.9938  0.9972
1167.216  0.9938  0.9972
1167.276  0.9938  0.9972
1167.336  0.9938  0.9972
1167.396  0.9938  0.9972
1167.456  0.9938  0.9972
1167.516  0.9937  0.9971
1167.575  0.9937  0.9971
1167.635  0.9937  0.9971
1167.695  0.9937  0.9971
1167.755  0.9937  0.9971
1167.815  0.9937  0.9971
1167.874  0.9936  0.9971
1167.934  0.9936  0.9971
1167.994  0.9936  0.9971
1168.054  0.9936  0.9971
1168.114  0.9936  0.9971
1168.173  0.9936  0.9971
1168.233  0.9935  0.9971
1168.293  0.9935  0.9971
1168.353  0.9935  0.9970
1168.413  0.9935  0.9970
1168.473  0.9935  0.9970
1168.532  0.9935  0.9970
1168.592  0.9934  0.9970
1168.652  0.9934  0.9970
1168.712  0.9934  0.9970
1168.772  0.9934  0.9970
1168.832  0.9934  0.9970
1168.891  0.9934  0.9970
1168.951  0.9933  0.9970
1169.011  0.9933  0.9970
1169.071  0.9933  0.9970
1169.131  0.9933  0.9969
1169.190  0.9933  0.9969
1169.250  0.9933  0.9969
1169.310  0.9932  0.9969
1169.370  0.9932  0.9969
1169.430  0.9932  0.9969
1169.490  0.9932  0.9969
1169.549  0.9932  0.9969
1169.609  0.9931  0.9969
1169.669  0.9931  0.9969
1169.729  0.9931  0.9969
1169.789  0.9931  0.9969
1169.849  0.9931  0.9969
1169.908  0.9930  0.9968
1169.968  0.9930  0.9968
1170.028  0.9930  0.9968
1170.088  0.9930  0.9968
1170.148  0.9930  0.9968
1170.207  0.9930  0.9968
1170.267  0.9929  0.9968
1170.327  0.9929  0.9968
1170.387  0.9929  0.9968
1170.447  0.9929  0.9968
1170.506  0.9929  0.9968
1170.566  0.9928  0.9968
1170.626  0.9928  0.9967
1170.686  0.9928  0.9967
1170.746  0.9928  0.9967
1170.806  0.9928  0.9967
1170.865  0.9927  0.9967
1170.925  0.9927  0.9967
1170.985  0.9927  0.9967
1171.045  0.9927  0.9967
1171.105  0.9927  0.9967
1171.165  0.9926  0.9967
1171.224  0.9926  0.9967
1171.284  0.9926  0.9966
1171.344  0.9926  0.9966
1171.404  0.9926  0.9966
1171.464  0.9925  0.9966
1171.523  0.9925  0.9966
1171.583  0.9925  0.9966
1171.643  0.9925  0.9966
1171.703  0.9924  0.9966
1171.763  0.9924  0.9966
1171.823  0.9924  0.9966
1171.882  0.9924  0.9966
1171.942  0.9924  0.9965
1172.002  0.9923  0.9965
1172.062  0.9923  0.9965
1172.122  0.9923  0.9965
1172.181  0.9923  0.9965
1172.241  0.9923  0.9965
1172.301  0.9922  0.9965
1172.361  0.9922  0.9965
1172.421  0.9922  0.9965
1172.481  0.9922  0.9965
1172.540  0.9921  0.9964
1172.600  0.9921  0.9964
1172.660  0.9921  0.9964
1172.720  0.9921  0.9964
1172.780  0.9921  0.9964
1172.839  0.9920  0.9964
1172.899  0.9920  0.9964
1172.959  0.9920  0.9964
1173.019  0.9920  0.9964
1173.079  0.9919  0.9964
1173.139  0.9919  0.9963
1173.198  0.9919  0.9963
1173.258  0.9919  0.9963
1173.318  0.9918  0.9963
1173.378  0.9918  0.9963
1173.438  0.9918  0.9963
1173.497  0.9918  0.9963
1173.557  0.9917  0.9963
1173.617  0.9917  0.9963
1173.677  0.9917  0.9963
1173.737  0.9917  0.9962
1173.797  0.9916  0.9962
1173.856  0.9916  0.9962
1173.916  0.9916  0.9962
1173.976  0.9916  0.9962
1174.036  0.9915  0.9962
1174.096  0.9915  0.9962
1174.156  0.9915  0.9962
1174.215  0.9915  0.9962
1174.275  0.9914  0.9961
1174.335  0.9914  0.9961
1174.395  0.9914  0.9961
1174.455  0.9914  0.9961
1174.514  0.9913  0.9961
1174.574  0.9913  0.9961
1174.634  0.9913  0.9961
1174.694  0.9913  0.9961
1174.754  0.9912  0.9961
1174.813  0.9912  0.9960
1174.873  0.9912  0.9960
1174.933  0.9912  0.9960
1174.993  0.9911  0.9960
1175.053  0.9911  0.9960
1175.113  0.9911  0.9960
1175.172  0.9911  0.9960
1175.232  0.9910  0.9960
1175.292  0.9910  0.9960
1175.352  0.9910  0.9959
1175.412  0.9909  0.9959
1175.472  0.9909  0.9959
1175.531  0.9909  0.9959
1175.591  0.9909  0.9959
1175.651  0.9908  0.9959
1175.711  0.9908  0.9959
1175.771  0.9908  0.9959
1175.830  0.9907  0.9958
1175.890  0.9907  0.9958
1175.950  0.9907  0.9958
1176.010  0.9907  0.9958
1176.070  0.9906  0.9958
1176.130  0.9906  0.9958
1176.189  0.9906  0.9958
1176.249  0.9905  0.9958
1176.309  0.9905  0.9957
1176.369  0.9905  0.9957
1176.429  0.9905  0.9957
1176.489  0.9904  0.9957
1176.548  0.9904  0.9957
1176.608  0.9904  0.9957
1176.668  0.9903  0.9957
1176.728  0.9903  0.9956
1176.788  0.9903  0.9956
1176.847  0.9902  0.9956
1176.907  0.9902  0.9956
1176.967  0.9902  0.9956
1177.027  0.9901  0.9956
1177.087  0.9901  0.9956
1177.146  0.9901  0.9956
1177.206  0.9901  0.9955
1177.266  0.9900  0.9955
1177.326  0.9900  0.9955
1177.386  0.9900  0.9955
1177.446  0.9899  0.9955
1177.505  0.9899  0.9955
1177.565  0.9899  0.9955
1177.625  0.9898  0.9954
1177.685  0.9898  0.9954
1177.745  0.9898  0.9954
1177.805  0.9897  0.9954
1177.864  0.9897  0.9954
1177.924  0.9897  0.9954
1177.984  0.9896  0.9954
1178.044  0.9896  0.9953
1178.104  0.9896  0.9953
1178.163  0.9895  0.9953
1178.223  0.9895  0.9953
1178.283  0.9895  0.9953
1178.343  0.9894  0.9953
1178.403  0.9894  0.9953
1178.463  0.9894  0.9952
1178.522  0.9893  0.9952
1178.582  0.9893  0.9952
1178.642  0.9892  0.9952
1178.702  0.9892  0.9952
1178.762  0.9892  0.9952
1178.822  0.9891  0.9951
1178.881  0.9891  0.9951
1178.941  0.9891  0.9951
1179.001  0.9890  0.9951
1179.061  0.9890  0.9951
1179.121  0.9890  0.9951
1179.180  0.9889  0.9951
1179.240  0.9889  0.9950
1179.300  0.9888  0.9950
1179.360  0.9888  0.9950
1179.420  0.9888  0.9950
1179.479  0.9887  0.9950
1179.539  0.9887  0.9950
1179.599  0.9887  0.9949
1179.659  0.9886  0.9949
1179.719  0.9886  0.9949
1179.779  0.9885  0.9949
1179.838  0.9885  0.9949
1179.898  0.9885  0.9949
1179.958  0.9884  0.9948
1180.018  0.9884  0.9948
1180.078  0.9883  0.9948
1180.138  0.9883  0.9948
1180.197  0.9883  0.9948
1180.257  0.9882  0.9948
1180.317  0.9882  0.9947
1180.377  0.9881  0.9947
1180.437  0.9881  0.9947
1180.496  0.9881  0.9947
1180.556  0.9880  0.9947
1180.616  0.9880  0.9947
1180.676  0.9879  0.9946
1180.736  0.9879  0.9946
1180.796  0.9878  0.9946
1180.855  0.9878  0.9946
1180.915  0.9878  0.9946
1180.975  0.9877  0.9945
1181.035  0.9877  0.9945
1181.095  0.9876  0.9945
1181.154  0.9876  0.9945
1181.214  0.9875  0.9945
1181.274  0.9875  0.9944
1181.334  0.9875  0.9944
1181.394  0.9874  0.9944
1181.454  0.9874  0.9944
1181.513  0.9873  0.9944
1181.573  0.9873  0.9944
1181.633  0.9872  0.9943
1181.693  0.9872  0.9943
1181.753  0.9871  0.9943
1181.812  0.9871  0.9943
1181.872  0.9870  0.9943
1181.932  0.9870  0.9942
1181.992  0.9869  0.9942
1182.052  0.9869  0.9942
1182.112  0.9868  0.9942
1182.171  0.9868  0.9942
1182.231  0.9868  0.9941
1182.291  0.9867  0.9941
1182.351  0.9867  0.9941
1182.411  0.9866  0.9941
1182.470  0.9866  0.9941
1182.530  0.9865  0.9940
1182.590  0.9865  0.9940
1182.650  0.9864  0.9940
1182.710  0.9864  0.9940
1182.770  0.9863  0.9939
1182.829  0.9863  0.9939
1182.889  0.9862  0.9939
1182.949  0.9862  0.9939
1183.009  0.9861  0.9939
1183.069  0.9861  0.9938
1183.129  0.9860  0.9938
1183.188  0.9859  0.9938
1183.248  0.9859  0.9938
1183.308  0.9858  0.9937
1183.368  0.9858  0.9937
1183.428  0.9857  0.9937
1183.487  0.9857  0.9937
1183.547  0.9856  0.9937
1183.607  0.9856  0.9936
1183.667  0.9855  0.9936
1183.727  0.9855  0.9936
1183.786  0.9854  0.9936
1183.846  0.9853  0.9935
1183.906  0.9853  0.9935
1183.966  0.9852  0.9935
1184.026  0.9852  0.9935
1184.086  0.9851  0.9934
1184.146  0.9851  0.9934
1184.205  0.9850  0.9934
1184.265  0.9849  0.9934
1184.325  0.9849  0.9933
1184.385  0.9848  0.9933
1184.445  0.9848  0.9933
1184.504  0.9847  0.9933
1184.564  0.9847  0.9932
1184.624  0.9846  0.9932
1184.684  0.9845  0.9932
1184.744  0.9845  0.9932
1184.803  0.9844  0.9931
1184.863  0.9843  0.9931
1184.923  0.9843  0.9931
1184.983  0.9842  0.9931
1185.043  0.9842  0.9930
1185.103  0.9841  0.9930
1185.162  0.9840  0.9930
1185.222  0.9840  0.9930
1185.282  0.9839  0.9929
1185.342  0.9838  0.9929
1185.402  0.9838  0.9929
1185.462  0.9837  0.9929
1185.521  0.9836  0.9928
1185.581  0.9836  0.9928
1185.641  0.9835  0.9928
1185.701  0.9834  0.9927
1185.761  0.9834  0.9927
1185.820  0.9833  0.9927
1185.880  0.9832  0.9927
1185.940  0.9832  0.9926
1186.000  0.9831  0.9926
1186.060  0.9830  0.9926
1186.120  0.9830  0.9925
1186.179  0.9829  0.9925
1186.239  0.9828  0.9925
1186.299  0.9828  0.9925
1186.359  0.9827  0.9924
1186.419  0.9826  0.9924
1186.478  0.9825  0.9924
1186.538  0.9825  0.9923
1186.598  0.9824  0.9923
1186.658  0.9823  0.9923
1186.718  0.9822  0.9922
1186.778  0.9822  0.9922
1186.837  0.9821  0.9922
1186.897  0.9820  0.9922
1186.957  0.9819  0.9921
1187.017  0.9819  0.9921
1187.077  0.9818  0.9921
1187.136  0.9817  0.9920
1187.196  0.9816  0.9920
1187.256  0.9816  0.9920
1187.316  0.9815  0.9919
1187.376  0.9814  0.9919
1187.436  0.9813  0.9919
1187.495  0.9812  0.9918
1187.555  0.9812  0.9918
1187.615  0.9811  0.9918
1187.675  0.9810  0.9917
1187.735  0.9809  0.9917
1187.794  0.9808  0.9917
1187.854  0.9807  0.9916
1187.914  0.9807  0.9916
1187.974  0.9806  0.9916
1188.034  0.9805  0.9915
1188.094  0.9804  0.9915
1188.153  0.9803  0.9915
1188.213  0.9802  0.9914
1188.273  0.9801  0.9914
1188.333  0.9801  0.9913
1188.393  0.9800  0.9913
1188.453  0.9799  0.9913
1188.512  0.9798  0.9912
1188.572  0.9797  0.9912
1188.632  0.9796  0.9912
1188.692  0.9795  0.9911
1188.752  0.9794  0.9911
1188.811  0.9793  0.9910
1188.871  0.9792  0.9910
1188.931  0.9791  0.9910
1188.991  0.9790  0.9909
1189.051  0.9790  0.9909
1189.110  0.9789  0.9909
1189.170  0.9788  0.9908
1189.230  0.9787  0.9908
1189.290  0.9786  0.9907
1189.350  0.9785  0.9907
1189.410  0.9784  0.9907
1189.469  0.9783  0.9906
1189.529  0.9782  0.9906
1189.589  0.9781  0.9905
1189.649  0.9780  0.9905
1189.709  0.9779  0.9904
1189.769  0.9778  0.9904
1189.828  0.9777  0.9904
1189.888  0.9776  0.9903
1189.948  0.9774  0.9903
1190.008  0.9773  0.9902
1190.068  0.9772  0.9902
1190.127  0.9771  0.9901
1190.187  0.9770  0.9901
1190.247  0.9769  0.9901
